source_type,source_file,source_sheet,source_lot,external_county,external_subcounty,external_settlement,external_contract,effective_contract,external_financier,external_cluster,matched_settlement_id,matched_settlement_name,matched_settlement_code,settlement_match_method,settlement_match_score,matched_county_id,matched_subcounty_id,matched_project_id,matched_project_title,matched_project_code,project_match_method,project_match_score,project_location_id,comp11_titles_expected,comp11_population,comp11_lot,comp11_cluster,roads_km_planned,roads_km_achieved,drainage_km_planned,drainage_km_achieved,water_pipeline_km_planned,water_pipeline_km_achieved,water_connections_planned,water_connections_achieved,ablution_blocks_planned,ablution_blocks_achieved,highmast_lights_planned,highmast_lights_achieved,streetlights_planned,streetlights_achieved,vending_platforms_planned,vending_platforms_achieved,sewer_connections_planned,sewer_connections_achieved,water_kiosks_planned,water_kiosks_achieved,footpaths_km_planned,footpaths_km_achieved,roads_km_indicator_name,roads_km_category_title,roads_km_activity_code,drainage_km_indicator_name,drainage_km_category_title,drainage_km_activity_code,water_pipeline_km_indicator_name,water_pipeline_km_category_title,water_pipeline_km_activity_code,water_connections_indicator_name,water_connections_category_title,water_connections_activity_code,ablution_blocks_indicator_name,ablution_blocks_category_title,ablution_blocks_activity_code,highmast_lights_indicator_name,highmast_lights_category_title,highmast_lights_activity_code,streetlights_indicator_name,streetlights_category_title,streetlights_activity_code,vending_platforms_indicator_name,vending_platforms_category_title,vending_platforms_activity_code,sewer_connections_indicator_name,sewer_connections_category_title,sewer_connections_activity_code,water_kiosks_indicator_name,water_kiosks_category_title,water_kiosks_activity_code,footpaths_km_indicator_name,footpaths_km_category_title,footpaths_km_activity_code,keep,match_notes
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Kirinyaga,Kirinyaga East,Gatugura,,,,Cluster 1,152,Gatugura (Gatundura),sett146,fuzzy,108,20,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,52,,131,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Kirinyaga,Kirinyaga East,Kiangombe,,,,Cluster 1,1725,Kiangoma,759c4d4a-40e2-4938-8ddf-a8b74bb38318,fuzzy,96,20,,101,"Survey and Planning In Selected Informal Setlements In Kirinyaga, Nairobi and taita taveta Cluster 4",KE-MOTI-382546-CS-QCBS,settlement_project_location,130,500,115,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Kirinyaga,Mwea,Kiarukungu,,,,Cluster 1,163,Kiarukungu,sett157,exact,100,20,100,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,52,,235,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Marsabit,Saku,Ndindiruku B,,,,Cluster 1,168,Ndindiruku,dQ2BL9Hqrtd1VoDVfwtW6E,exact_neighbor_county,100,10,47,101,"Survey and Planning In Selected Informal Setlements In Kirinyaga, Nairobi and taita taveta Cluster 4",KE-MOTI-382546-CS-QCBS,settlement_project_location,130,391,461,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Marsabit,Moyale,Kiamanyeki,,,,Cluster 1,1471,Kiamanyeki,zl_QQ39OY,exact_neighbor_county,100,10,45,159,Survey and Planning In Selected Informal Setlements In Marsabit County Cluster 1 Phase IIB Lot 7,MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,368,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Marsabit,Moyale,Otte 1,,,,Cluster 1,696,Manyatta willy/ote,g2ZJSvMLbXZZTKqjzTwvPY,fuzzy,80,10,45,159,Survey and Planning In Selected Informal Setlements In Marsabit County Cluster 1 Phase IIB Lot 7,MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,332,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Marsabit,North Horr,Otte 2,,,,Cluster 1,,,,unmatched,75,10,46,159,Survey and Planning In Selected Informal Setlements In Marsabit County Cluster 1 Phase IIB Lot 7,MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,276,,PHASE IIB (LOT 7),Cluster 1,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,settlement unmatched
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Baringo,Marigat,Kampi Turkana,,,,Cluster 2,1675,Kampi Turkana,12dfdb4f-052e-4c57-a021-28594c673513,exact,100,30,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,286,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Baringo,Marigat,Kampi Samaki,,,,Cluster 2,1175,Kampi Ya Samaki,klEgptkDr,fuzzy,108,30,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,settlement_project_location,130,668,179,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Baringo,Marigat,Kambi Moi,,,,Cluster 2,1050,Kabimoi,bEMyDMye2C6cT1TAgF39bA,fuzzy,96,30,,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,67,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Baringo,Eldama Ravine,Metipso,,,,Cluster 2,1048,Metipso,5N8DhMcuQ9CPVHHEaesJ6m,exact,100,30,162,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,settlement_project_location,130,667,49,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Baringo,Eldama Ravine,Umoja,,,,Cluster 2,1057,Umoja,oQCAy9gfZWiY3eyoM23UQd,exact,100,30,162,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,settlement_project_location,130,669,207,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Turkana,Turkana South,Napetet 2A,,,,Cluster 2,1719,Napetet 2A,kFMzS6pCv,exact,100,23,127,158,Survey and Planning In Selected Informal Setlements In Turkana County Cluster 3 Phase IIA Lot 6(Renaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,573,114,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Turkana,Turkana West,Naapetet 2B,,,,Cluster 2,1720,Napetet 2B,sSqOnUlir,fuzzy,103,23,124,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,286,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Turkana,Turkana West,Ng’iitakito  2A,,,,Cluster 2,1715,Ng'iitakito 2A(Nadir Konyen),vIRBPOSc9,fuzzy,113,23,124,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,260,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Turkana,Turkana Central,Ng’iitakito  2B,,,,Cluster 2,265,Ng'iitakito,6o3KB7PQ7gwAkVAtHocCYr,fuzzy,113,23,125,157,Survey and Planning In Selected Informal Settlements In Baringo and Turkana County Cluster 2 Phase IIB Lot 7(Geoloc),MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,77,,117,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Turkana,Turkana North,Soweto 2,,,,Cluster 2,736,Soweto California,sett842,fuzzy,96,23,123,158,Survey and Planning In Selected Informal Setlements In Turkana County Cluster 3 Phase IIA Lot 6(Renaissance),MLHUD/KISIP/CS/TBD,settlement_project_location,130,571,28,,PHASE IIB (LOT 7),Cluster 2,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana Delta,"Kipini Mjini,",,,,Cluster 3,314,Kipini,sett357,exact,100,4,,167,Survey and Planning In  8 Selected Informal Settlements In Tana River County Cluster 3 Phase IIB Lot 7(E&G),MLHUD/KISIP/CS/TBD,settlement_project_location,130,714,592,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana River (Galole),Minjila Malakoteni,,,,Cluster 3,960,Minjila Malokoteni,X8Zv4mc99,fuzzy,102,4,19,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,478,426,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana River (Galole),"Handampia,",,,,Cluster 3,976,Handampia,0HclghWnb,exact,100,4,19,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,479,300,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana River (Galole),"Mikinduni,",,,,Cluster 3,961,Mikinduni,Zl9GVbtlq,exact,100,4,19,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,480,306,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana River (Galole),Kone,,,,Cluster 3,962,Kone,TGr-BbeHK,exact,100,4,19,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,481,359,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,-,Oda,,,,Cluster 3,1181,Oda,Oda,exact,100,4,,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,482,248,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,-,Isdowe,,,,Cluster 3,1182,Idsowe,IDSOWE,fuzzy,91,4,,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,534,244,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Tana River,Tana Delta,Mji wa Pili,,,,Cluster 3,959,Mji wa Pili,bARj6eQLk,exact,100,4,,151,"consultancy services for physical planning, cadastral survey & detailed topographical survey for 8 No. elected Informal settlements in Tana River county(E&G)",KE-MOTI-382541,settlement_project_location,130,483,342,,PHASE IIB (LOT 7),Cluster 3,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Machakos,Tana Delta,Mumandu,,,,Cluster 4,982,Mumandu,v1Q89mAEm3rQgQYi3yKAoT,exact,100,16,,168,"Survey and Planning In 9 Selected Informal Settlements In Machakos, Kwale and Taita Taveta Counties Cluster 4 LOT 7 (Pre-Envero)",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,59,,108,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Machakos,Tana Delta,Mtituni,,,,Cluster 4,979,Mutituni,73AQNnvPEccVyRVsnG5aCi,fuzzy,101,16,,168,"Survey and Planning In 9 Selected Informal Settlements In Machakos, Kwale and Taita Taveta Counties Cluster 4 LOT 7 (Pre-Envero)",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,59,,142,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Machakos,Tana Delta,Makutano,,,,Cluster 4,981,Makutano Ma-Mwala,BtiPLU15k,fuzzy,108,16,,168,"Survey and Planning In 9 Selected Informal Settlements In Machakos, Kwale and Taita Taveta Counties Cluster 4 LOT 7 (Pre-Envero)",MLHUD/KISIP/CS/TBD,settlement_project_location,130,722,96,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Machakos,Tana Delta,Masinga,,,,Cluster 4,868,Masinga ,5BDoH2cStVHceiUc3ma3ML,exact,100,16,,168,"Survey and Planning In 9 Selected Informal Settlements In Machakos, Kwale and Taita Taveta Counties Cluster 4 LOT 7 (Pre-Envero)",MLHUD/KISIP/CS/TBD,settlement_project_location,130,723,235,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Kwale,Msambweni,Jeza A,,,,Cluster 4,860,Jeza A,L2WHyrO7I,exact,100,2,7,168,"Survey and Planning In 9 Selected Informal Settlements In Machakos, Kwale and Taita Taveta Counties Cluster 4 LOT 7 (Pre-Envero)",MLHUD/KISIP/CS/TBD,settlement_project_location,130,724,358,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
comp11_titles,Comp 1.1 Approved Plans and Exp TITLES.docx,,PHASE IIB (LOT 7),Kwale,Kinango,Kinango B,,,,Cluster 4,183,Kinango,sett178,fuzzy,113,2,10,98,"Survey and Planning In Selected Informal Setlements In Mombasa, kwale and Tana river counties Cluster 1(Geodev)",KE-MOTI-382543-CS-QCBS,settlement_project_location,130,211,319,,PHASE IIB (LOT 7),Cluster 4,,,,,,,,,,,,,,,,,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
